gestation_week,predicted_Y_conc,ci_lo,ci_hi,ci_lo_raw,ci_hi_raw
14.779220779220779,0.08396878320614401,0.07947494630696285,0.08808539208581355,0.07947494630696285,0.08808539208581355
14.919191919191919,0.08411372527887598,0.07952736221345216,0.08823828311060326,0.07952736221345216,0.08823828311060326
15.059163059163058,0.08418126286336532,0.07954876490997441,0.08831717827278505,0.07954876490997441,0.08831717827278505
15.1991341991342,0.0841758623898444,0.07950241142882945,0.08832557534806249,0.07950241142882945,0.08832557534806249
15.33910533910534,0.08410199028854556,0.07939311659207654,0.08826697211213912,0.07939311659207654,0.08826697211213912
15.479076479076479,0.08396411298970122,0.07922603791715978,0.08814329177248059,0.07922603791715978,0.08814329177248059
15.619047619047619,0.08376669692354372,0.07901155240149046,0.08795903889942004,0.07901155240149046,0.08795903889942004
15.759018759018758,0.08351420852030544,0.07874060067019437,0.08766692607858265,0.07874060067019437,0.08766692607858265
15.8989898989899,0.08321111421021875,0.07841043486628224,0.08743104377931202,0.07841043486628224,0.08743104377931202
16.03896103896104,0.082861880423516,0.07801329050097539,0.08709137341413513,0.07801329050097539,0.08709137341413513
16.17893217893218,0.08247097359042961,0.07751970483392735,0.08675167077119983,0.07751970483392735,0.08675167077119983
16.318903318903317,0.08204286014119191,0.07692304651754507,0.08638066375662637,0.07692304651754507,0.08638066375662637
16.458874458874458,0.08158200650603528,0.07629690550166782,0.08596302877348445,0.07629690550166782,0.08596302877348445
16.5988455988456,0.08109287911519208,0.0756678932648204,0.08571618045153633,0.0756678932648204,0.08571618045153633
16.738816738816737,0.08057994439889472,0.07512999076809322,0.0853759741455551,0.07512999076809322,0.0853759741455551
16.87878787878788,0.08004766878737553,0.0745085316473012,0.08499032718615558,0.0745085316473012,0.08499032718615558
17.01875901875902,0.07950051871086689,0.07382035646125684,0.08458004192194742,0.07382035646125684,0.08458004192194742
17.158730158730158,0.0789429605996012,0.07312844515347784,0.08414964305027263,0.07312844515347784,0.08414964305027263
17.2987012987013,0.07837946088381079,0.07246413158323448,0.08370260776212576,0.07246413158323448,0.08370260776212576
17.438672438672437,0.07781448599372805,0.07190495081299556,0.08330691991683402,0.07190495081299556,0.08330691991683402
17.57864357864358,0.07725250235958535,0.07137919882664581,0.08289604815278716,0.07137919882664581,0.08289604815278716
17.718614718614717,0.07669797641161506,0.07100996142359507,0.08250799037676981,0.07100996142359507,0.08250799037676981
17.858585858585858,0.07615537458004956,0.07066692503842269,0.0820119599899614,0.07066692503842269,0.0820119599899614
17.998556998557,0.07562912638984397,0.07022240819984339,0.08145763058731652,0.07022240819984339,0.08145763058731652
18.138528138528137,0.07512281254457726,0.06973274737518334,0.08099886106820439,0.06973274737518334,0.08099886106820439
18.27849927849928,0.0746391649264521,0.06927975611842792,0.08056882491847986,0.06927975611842792,0.08056882491847986
18.41847041847042,0.074180878512394,0.06884486881934822,0.08015842518482301,0.06884486881934822,0.08015842518482301
18.558441558441558,0.07375064827932847,0.06838002516246212,0.0797712719566266,0.06838002516246212,0.0797712719566266
18.6984126984127,0.07335116920418094,0.06813080425892404,0.07938092929395373,0.06813080425892404,0.07938092929395373
18.838383838383837,0.07298513626387697,0.06788009599274679,0.07895009578762766,0.06788009599274679,0.07895009578762766
18.97835497835498,0.07265524443534199,0.06758983956863704,0.07862106857630027,0.06758983956863704,0.07862106857630027
19.118326118326117,0.07236418869550151,0.06736057872736335,0.07849498693233242,0.06736057872736335,0.07849498693233242
19.258297258297258,0.07211466402128103,0.06700619178581713,0.07832629234908414,0.06700619178581713,0.07832629234908414
19.3982683982684,0.07190936538960603,0.06668029974471026,0.07802229497952755,0.06668029974471026,0.07802229497952755
19.538239538239537,0.07175098777740199,0.06658142405125178,0.0780009066338274,0.06658142405125178,0.0780009066338274
19.67821067821068,0.07164222616159441,0.0664825405111989,0.07794005643183922,0.0664825405111989,0.07794005643183922
19.81818181818182,0.07158577551910877,0.0665655483698218,0.07764339769880252,0.0665655483698218,0.07764339769880252
19.958152958152958,0.07158433082687056,0.06635780009322124,0.07739460619456526,0.06635780009322124,0.07739460619456526
20.098124098124096,0.07164058706180527,0.06622395624023741,0.07745455540778218,0.06622395624023741,0.07745455540778218
20.238095238095237,0.0717572392008384,0.06609287360573168,0.07762311680192194,0.06609287360573168,0.07762311680192194
20.37806637806638,0.07193698222089542,0.0663088372398234,0.07769496665313466,0.0663088372398234,0.07769496665313466
20.518037518037517,0.07218251109890182,0.0664977429495039,0.07807098241034562,0.0664977429495039,0.07807098241034562
20.658008658008658,0.07249652081178311,0.06677709145128324,0.07842862243191429,0.06677709145128324,0.07842862243191429
20.7979797979798,0.07288170633646476,0.06686110551406681,0.07868032100621235,0.06686110551406681,0.07868032100621235
20.937950937950937,0.07334076264987224,0.06716050503531659,0.07914602252131515,0.06716050503531659,0.07914602252131515
21.07792207792208,0.07387638472893109,0.06782529547933266,0.0797905457284737,0.06782529547933266,0.0797905457284737
21.21789321789322,0.07449126755056676,0.06861985077282041,0.08048369237904159,0.06861985077282041,0.08048369237904159
21.357864357864358,0.07518810609170473,0.06948686485427302,0.08122580788232177,0.06948686485427302,0.08122580788232177
21.497835497835496,0.07596880778657362,0.07033744860204023,0.08201676557153931,0.07033744860204023,0.08201676557153931
21.637806637806637,0.07682842553111452,0.07113674439327655,0.08285232996961144,0.07113674439327655,0.08285232996961144
21.77777777777778,0.07775848286325653,0.07200756227496825,0.08372614999925429,0.07200756227496825,0.08372614999925429
21.917748917748916,0.0787504741526807,0.07294180823352638,0.08463185709888485,0.07294180823352638,0.08463185709888485
22.057720057720058,0.0797958937690682,0.07393501800461458,0.08556308270692012,0.07393501800461458,0.08556308270692012
22.1976911976912,0.08088623608210013,0.07497577345748818,0.08651345826177707,0.07497577345748818,0.08651345826177707
22.337662337662337,0.08201299546145753,0.07605576979044475,0.08760382404543991,0.07605576979044475,0.08760382404543991
22.477633477633475,0.08316766627682155,0.07702774779660429,0.08886579432486588,0.07702774779660429,0.08886579432486588
22.61760461760462,0.08434174289787334,0.07817643953363054,0.09001718325733493,0.07817643953363054,0.09001718325733493
22.757575757575758,0.08552671969429387,0.07952379545433866,0.09117335859904183,0.07952379545433866,0.09117335859904183
22.897546897546896,0.08671409103576433,0.0809286317295404,0.0922115040830987,0.0809286317295404,0.0922115040830987
23.037518037518037,0.08789535129196584,0.08233846826332004,0.09361900708160475,0.08233846826332004,0.09361900708160475
23.17748917748918,0.08906199483257946,0.08339431283014671,0.09498233793195696,0.08339431283014671,0.09498233793195696
23.317460317460316,0.09020551602728627,0.08435625776571559,0.09617041027417184,0.08435625776571559,0.09617041027417184
23.457431457431458,0.09131740924576744,0.08529556926633405,0.09747060965833679,0.08529556926633405,0.09747060965833679
23.5974025974026,0.09238916885770401,0.08620551351998587,0.09886093145536702,0.08620551351998587,0.09886093145536702
23.737373737373737,0.0934122892327771,0.08712204037530033,0.1002058955683548,0.08712204037530033,0.1002058955683548
23.877344877344875,0.09437826474066781,0.08807355633323029,0.10148704247748777,0.08807355633323029,0.10148704247748777
24.017316017316016,0.09527858975105727,0.08896509528617032,0.10265009187555378,0.08896509528617032,0.10265009187555378
24.157287157287158,0.09610475863362655,0.08978847227697546,0.10363071272548452,0.08978847227697546,0.10363071272548452
24.297258297258296,0.09684826575805675,0.09053550234850075,0.10452177455597458,0.09053550234850075,0.10452177455597458
24.437229437229437,0.09750060549402899,0.09101326757245023,0.10531250567495422,0.09101326757245023,0.10531250567495422
24.57720057720058,0.09805327221122437,0.09134513642596653,0.10598640782588047,0.09134513642596653,0.10598640782588047
24.717171717171716,0.09849776027932396,0.0916033216689005,0.10653369449515813,0.0916033216689005,0.10653369449515813
24.857142857142858,0.0988255640680089,0.09194308064827147,0.10676075214065135,0.09194308064827147,0.10676075214065135
